"","x"
"764",0.0507833333333326
"765",0.0512499999999992
"766",0.0516666666666659
"767",0.0521499999999991
"768",0.0525833333333324
"769",0.0530833333333324
"770",0.053399999999999
"771",0.0538666666666656
"772",0.0541999999999989
"773",0.0546666666666655
"774",0.0551333333333321
"775",0.0555166666666654
"776",0.0558999999999987
"777",0.0563499999999987
"778",0.0569833333333319
"779",0.0574166666666652
"780",0.0580166666666652
"781",0.0584333333333318
"782",0.0587166666666651
"783",0.059116666666665
"784",0.059566666666665
"785",0.0600499999999983
"786",0.0605499999999982
"787",0.0609666666666648
"788",0.0612833333333315
"789",0.0619666666666647
"790",0.062399999999998
"791",0.0629333333333313
"792",0.0635166666666646
"793",0.0638666666666645
"794",0.0643166666666645
"795",0.0648666666666644
"796",0.0653499999999977
"797",0.0657999999999976
"798",0.0662666666666643
"799",0.0668999999999975
"800",0.0673166666666641
"801",0.0677999999999974
"802",0.0682833333333307
"803",0.0688333333333306
"804",0.0694166666666639
"805",0.0701499999999972
"806",0.0706333333333304
"807",0.071199999999997
"808",0.0716666666666637
"809",0.0725499999999969
"810",0.0732333333333302
"811",0.0735833333333301
"812",0.0740666666666634
"813",0.0745499999999967
"814",0.0750666666666633
"815",0.0756166666666632
"816",0.0762833333333298
"817",0.0769499999999964
"818",0.077466666666663
"819",0.0782999999999963
"820",0.0790666666666628
"821",0.0796333333333294
"822",0.080349999999996
"823",0.081099999999996
"824",0.0816833333333292
"825",0.0822833333333292
"826",0.0828166666666624
"827",0.0834499999999957
"828",0.0839666666666623
"829",0.0846166666666622
"830",0.0852666666666622
"831",0.0858833333333288
"832",0.0865999999999953
"833",0.0871833333333286
"834",0.0877333333333286
"835",0.0883833333333285
"836",0.0890333333333284
"837",0.0898166666666617
"838",0.0904499999999949
"839",0.0910833333333282
"840",0.0918499999999948
"841",0.0925999999999947
"842",0.0933999999999946
"843",0.0942833333333278
"844",0.0950333333333278
"845",0.095816666666661
"846",0.0965166666666609
"847",0.0972833333333275
"848",0.0979499999999941
"849",0.0986666666666607
"850",0.0994666666666606
"851",0.100066666666661
"852",0.100799999999994
"853",0.10156666666666
"854",0.10216666666666
"855",0.10286666666666
"856",0.103699999999993
"857",0.10451666666666
"858",0.10501666666666
"859",0.10566666666666
"860",0.10636666666666
"861",0.107083333333326
"862",0.107933333333326
"863",0.10871666666666
"864",0.109766666666659
"865",0.110766666666659
"866",0.111783333333326
"867",0.112716666666659
"868",0.113483333333326
"869",0.114199999999992
"870",0.114916666666659
"871",0.115583333333325
"872",0.116566666666659
"873",0.117399999999992
"874",0.118183333333325
"875",0.118849999999992
"876",0.119499999999992
"877",0.120399999999992
"878",0.121349999999992
"879",0.122133333333325
"880",0.123216666666658
"881",0.124033333333325
"882",0.124966666666658
"883",0.125916666666658
"884",0.126716666666658
"885",0.127716666666657
"886",0.128649999999991
"887",0.129483333333324
"888",0.130383333333324
"889",0.131366666666657
"890",0.13234999999999
"891",0.133066666666657
"892",0.134066666666657
"893",0.134883333333323
"894",0.13599999999999
"895",0.137016666666656
"896",0.137966666666656
"897",0.138733333333323
"898",0.139766666666656
"899",0.140649999999989
"900",0.141699999999989
"901",0.142533333333323
"902",0.143416666666656
"903",0.144499999999989
"904",0.145783333333322
"905",0.146799999999989
"906",0.147766666666655
"907",0.148899999999988
"908",0.150033333333322
"909",0.151083333333322
"910",0.151983333333321
"911",0.152866666666655
"912",0.153716666666655
"913",0.154949999999988
"914",0.155699999999988
"915",0.157116666666654
"916",0.158133333333321
"917",0.159266666666654
"918",0.160416666666654
"919",0.161599999999987
"920",0.162749999999987
"921",0.16353333333332
"922",0.164766666666653
"923",0.16568333333332
"924",0.166799999999987
"925",0.167966666666653
"926",0.169166666666653
"927",0.170399999999986
"928",0.171449999999986
"929",0.172533333333319
"930",0.173849999999986
"931",0.174883333333319
"932",0.175999999999986
"933",0.177366666666652
"934",0.178566666666652
"935",0.179666666666652
"936",0.180849999999985
"937",0.182099999999985
"938",0.183516666666651
"939",0.184866666666651
"940",0.186216666666651
"941",0.187816666666651
"942",0.189133333333317
"943",0.190216666666651
"944",0.191449999999984
"945",0.19251666666665
"946",0.193599999999984
"947",0.195133333333317
"948",0.19631666666665
"949",0.197599999999983
"950",0.19896666666665
"951",0.200033333333316
"952",0.201499999999983
"953",0.203066666666649
"954",0.204133333333316
"955",0.205366666666649
"956",0.206666666666649
"957",0.207999999999982
"958",0.209266666666649
"959",0.210583333333315
"960",0.211599999999982
"961",0.212999999999981
"962",0.214383333333315
"963",0.215849999999981
"964",0.217349999999981
"965",0.218983333333314
"966",0.220533333333314
"967",0.22229999999998
"968",0.223533333333314
"969",0.225033333333313
"970",0.226633333333313
"971",0.228083333333313
"972",0.229333333333313
"973",0.230483333333313
"974",0.231966666666646
"975",0.233666666666646
"976",0.235299999999979
"977",0.236949999999979
"978",0.238149999999979
"979",0.239633333333312
"980",0.241199999999978
"981",0.242749999999978
"982",0.244416666666645
"983",0.245883333333311
"984",0.247599999999978
"985",0.249099999999977
"986",0.250483333333311
"987",0.251949999999977
"988",0.253666666666644
"989",0.255199999999977
"990",0.256849999999977
"991",0.25833333333331
"992",0.25983333333331
"993",0.261316666666643
"994",0.263133333333309
"995",0.264849999999976
"996",0.266616666666642
"997",0.268083333333309
"998",0.269649999999975
"999",0.271733333333308
"1000",0.273416666666641
"1001",0.274849999999975
"1002",0.276566666666641
"1003",0.278383333333308
"1004",0.279816666666641
"1005",0.281383333333307
"1006",0.283249999999974
"1007",0.284783333333307
"1008",0.286349999999973
"1009",0.287983333333307
"1010",0.28941666666664
"1011",0.29091666666664
"1012",0.292433333333306
"1013",0.294299999999972
"1014",0.296049999999972
"1015",0.297916666666639
"1016",0.299749999999972
"1017",0.301466666666638
"1018",0.303266666666638
"1019",0.305133333333305
"1020",0.307183333333304
"1021",0.308849999999971
"1022",0.310899999999971
"1023",0.31259999999997
"1024",0.314516666666637
"1025",0.316516666666637
"1026",0.318116666666637
"1027",0.319683333333303
"1028",0.321283333333303
"1029",0.323133333333303
"1030",0.324999999999969
"1031",0.326749999999969
"1032",0.328299999999969
"1033",0.329966666666635
"1034",0.331966666666635
"1035",0.333549999999968
"1036",0.335299999999968
"1037",0.337149999999968
"1038",0.338849999999968
"1039",0.340583333333301
"1040",0.342616666666634
"1041",0.344116666666634
"1042",0.345966666666633
"1043",0.348016666666633
"1044",0.349916666666633
"1045",0.351816666666633
"1046",0.353516666666633
"1047",0.355533333333299
"1048",0.357299999999966
"1049",0.359049999999965
"1050",0.360966666666632
"1051",0.363183333333298
"1052",0.365233333333298
"1053",0.367149999999964
"1054",0.368799999999964
"1055",0.371016666666631
"1056",0.373283333333297
"1057",0.375383333333297
"1058",0.377399999999963
"1059",0.379383333333296
"1060",0.38116666666663
"1061",0.382883333333296
"1062",0.384549999999963
"1063",0.386416666666629
"1064",0.388449999999962
"1065",0.390466666666629
"1066",0.392183333333295
"1067",0.394499999999961
"1068",0.396199999999961
"1069",0.397749999999961
"1070",0.399866666666628
"1071",0.401833333333294
"1072",0.403766666666627
"1073",0.405366666666627
"1074",0.407233333333293
"1075",0.40899999999996
"1076",0.41069999999996
"1077",0.412549999999959
"1078",0.414733333333293
"1079",0.416966666666626
"1080",0.418983333333292
"1081",0.421183333333292
"1082",0.423266666666625
"1083",0.425333333333291
"1084",0.427299999999958
"1085",0.429216666666624
"1086",0.431466666666624
"1087",0.433549999999957
"1088",0.43573333333329
"1089",0.43743333333329
"1090",0.439449999999956
"1091",0.44138333333329
"1092",0.443433333333289
"1093",0.445783333333289
"1094",0.447799999999956
"1095",0.450116666666622
"1096",0.452249999999955
"1097",0.454383333333288
"1098",0.456549999999955
"1099",0.458649999999954
"1100",0.460666666666621
"1101",0.462733333333287
"1102",0.465099999999954
"1103",0.467199999999953
"1104",0.46966666666662
"1105",0.471899999999953
"1106",0.473949999999953
"1107",0.475849999999952
"1108",0.478049999999952
"1109",0.480033333333285
"1110",0.481933333333285
"1111",0.483999999999952
"1112",0.486083333333285
